256.0, 87.0, 31.32264488209166, 359.20510029601047, 258.26063415945475, 89.06562549843372
156.5, 206.5, 52.497847051363436, 65.47193960820007, 159.13572210589797, 207.7991012132552
307.5, 283.5, 68.25244517802821, 237.55660405405212, 308.6864470958194, 285.4918391393007
319.0, 168.0, 53.42747860156923, 321.8575812288559, 320.18392766329237, 170.26789260901555
350.0, 364.0, 36.99070543043062, 219.81750518856478, 350.8903888665668, 365.82025294362836
254.0, 89.0, 32.2551808691369, 359.78045209732875, 256.6151546706201, 91.46285324822259
366.5, 300.5, 46.79702237737053, 245.64612130147603, 367.1696097977177, 302.3209087913268
375.5, 195.0, 43.00511094386627, 294.4056904233232, 376.4223266875948, 197.35958833877373
254.5, 87.0, 31.624972115254643, 359.727631926216, 256.770899141739, 89.8336567586588
206.5, 313.5, 62.46946675153295, 142.3262347080934, 207.85955634404286, 314.34543367817463
259.4, 230.0, 82.91121833800281, 344.5804333074335, 261.4388492993049, 232.28068792415573
424.5, 236.0, 28.678264842816084, 274.7261257765072, 425.1591162096785, 238.0149314568694
366.0, 116.75026010559512, 27.091438702590303, 320.03463121579114, 367.6292031430294, 118.80207772183795
479.0, 314.0, 2.3982040786055165, 254.30571377303593, 480.1057631564005, 314.96917519893
254.0, 88.0, 31.966609696717036, 359.8459573969644, 256.4336213684448, 90.71595281215139
296.6666666666667, 314.6666666666667, 63.20825156844467, 212.95839902345062, 297.7225122582495, 316.3492745669156
328.5, 219.0, 62.19713258994667, 292.6611124324435, 329.39388770407743, 221.3571852384569
472.6, 172.8, 3.252885100475069, 289.69958714078035, 473.4113342941411, 174.15723973472276
363.5, 69.0, 12.04014872388369, 328.9389365295105, 364.7590415428232, 71.43074901713624
255.0, 89.5, 32.45995532572599, 359.60652061883, 257.098853077022, 91.995036980913
423.5, 275.5, 28.627050559033442, 261.4629965162753, 423.98495494304257, 277.21644380732124
407.3333333333333, 161.66666666666666, 26.34687949081372, 300.0833870646791, 408.02506742059904, 163.93303268168017
255.0, 89.0, 32.365346896179005, 359.69519561052675, 256.8525185238947, 91.74885443695584
398.0, 288.5, 37.157013315056034, 254.96958458009252, 398.69506022737545, 290.3162258447118
394.0, 178.5, 33.904203851734074, 297.13770026038645, 395.06989684319683, 180.71882996137973
259.5, 91.0, 32.320526180024046, 358.3862635600447, 260.5162072649305, 91.69427488058736
